station_id,datefield,hour,temperature,dew_point,humidity,wind_dir,wind_speed,wind_gust,pressure,visibility
EGLC,20170314,1,10,8,87.37,240,12.964,14.816,1031.829,3.858273
EGLC,20170314,2,9.5,7.5,87.33,245,14.816,16.668,1031.151,3.858273
EGLC,20170314,3,8.5,7,90.34,240,17.594,18.52,1031.151,2.084461
EGLC,20170314,4,8.5,7.5,93.43,250,19.446,20.372,1031.151,1.447629
EGLC,20170314,5,9,8,93.45,255,18.52,20.372,1031.151,3.280464
EGLC,20170314,6,9,8,93.45,255,20.372,22.224,1031.151,3.858273
EGLC,20170314,7,10,8,87.37,250,19.446,20.372,1031.829,3.858273
EGLC,20170314,8,10.5,8,84.56,255,21.298,22.224,1031.829,3.66567
EGLC,20170314,9,11,8,81.74,265,24.076,25.928,1031.829,3.858273
EGLC,20170314,10,12,8,76.5,275,21.298,22.224,1031.829,3.858273
EGLC,20170314,11,12,8,76.5,260,20.372,22.224,1031.829,3.858273
EGLC,20170314,12,13,8,71.81,250,20.372,20.372,1031.829,3.858273
EGLC,20170314,13,14.5,8.5,67.22,260,24.076,24.076,1031.829,3.858273
EGLC,20170314,14,15,8.5,65.12,275,20.372,20.372,1031.151,3.858273
EGLC,20170314,15,15,9,67.33,280,21.298,22.224,1031.151,3.858273
EGLC,20170314,16,15,9,67.33,285,16.668,16.668,1031.151,3.858273
EGLC,20170314,17,15,9,67.33,275,14.816,16.668,1031.49,3.858273
EGLC,20170314,18,15,9,67.33,270,12.964,14.816,1031.829,3.858273
EGLC,20170314,19,15,9,67.33,245,12.964,33.336,1031.829,3.858273
EGLC,20170314,20,14,9.5,74.32,255,11.112,12.964,1032.844,3.858273
EGLC,20170314,21,13,10,81.99,245,12.038,12.964,1032.844,3.858273
EGLC,20170314,22,13,10,81.99,250,13.89,14.816,1032.844,3.858273
EGLC,20170314,23,12,10,87.56,235,9.26,9.26,1032.336,3.858273
EGLC,20170315,0,12,9,81.87,230,10.186,11.112,1032.844,3.858273
EGLC,20170315,1,11,9,87.47,225,10.186,11.112,1032.844,3.858273
EGLC,20170315,2,10.5,9,90.48,235,9.26,9.26,1032.844,3.473067
EGLC,20170315,3,10,9,93.5,235,11.112,11.112,1032.844,2.317449
EGLC,20170315,4,9.5,8.5,93.47,250,5.556,5.556,1032.844,1.891858
EGLC,20170315,5,9,8,93.45,225,8.334,9.26,1033.352,1.581208
EGLC,20170315,6,9,8,93.45,230,9.26,11.112,1033.86,0.782838
EGLC,20170315,7,9,8,93.45,230,9.26,9.26,1033.86,0.12426
EGLC,20170315,8,9.5,9.5,100,235,8.334,9.26,1033.86,1.121446
EGLC,20170315,9,11.5,9.5,87.71,210,10.186,11.112,1033.86,2.895258
EGLC,20170315,10,12.5,8.5,76.75,290,7.408,9.26,1033.352,3.280464
EGLC,20170315,11,14.5,8.5,67.38,230,7.408,31.484,1032.844,3.858273
EGLC,20170315,12,16,8,59.01,260,9.26,11.112,1032.844,3.858273
EGLC,20170315,13,17,7.5,53.55,275,13.89,14.816,1031.829,3.858273
EGLC,20170315,14,17,7.5,53.55,280,12.964,12.964,1031.151,3.858273
EGLC,20170315,15,18,7,48.55,270,12.038,12.964,1031.151,3.858273
EGLC,20170315,16,18,6,45.32,265,9.26,11.112,1030.135,3.858273
EGLC,20170315,17,17.5,6,46.8,245,10.186,11.112,1030.135,3.858273
EGLC,20170315,18,16.5,7.5,55.36,275,10.186,11.112,1030.135,3.858273
EGLC,20170315,19,15.5,8,61.22,,8.334,33.336,1030.135,3.858273
EGLC,20170315,20,14.5,8.5,67.38,230,11.112,12.964,1030.135,3.858273
EGLC,20170315,21,13,9,76.66,225,11.112,11.112,1030.135,3.858273
EGLC,20170315,22,12.5,9,79.27,220,9.26,9.26,1030.135,3.858273
EGLC,20170315,23,12,9,81.87,220,9.26,9.26,1029.119,3.858273
EGLC,20170316,0,11,8,81.74,220,8.334,9.26,1028.104,3.858273
EGLC,20170316,1,10.5,8,84.56,220,9.26,9.26,1027.596,3.858273
EGLC,20170316,2,10,8,87.37,220,7.408,7.408,1027.088,3.858273
EGLC,20170316,3,9.5,7,84.44,230,8.334,11.112,1026.072,3.858273
EGLC,20170316,4,9,7,87.28,230,11.112,11.112,1026.072,3.087861
EGLC,20170316,5,9,7,87.28,230,10.186,11.112,1025.056,3.858273
EGLC,20170316,6,9,6.5,84.38,220,10.186,11.112,1025.056,3.858273
EGLC,20170316,7,9.5,7,84.44,235,9.26,9.26,1025.056,3.858273
EGLC,20170316,8,10.5,7,78.97,250,12.964,12.964,1024.548,3.858273
EGLC,20170316,9,11.5,7.5,76.42,255,15.742,16.668,1024.04,3.858273
EGLC,20170316,10,13,8,71.81,255,12.964,12.964,1023.532,3.858273
EGLC,20170316,11,13.5,8,69.38,255,20.372,20.372,1022.516,3.858273
EGLC,20170316,12,15,9,67.33,250,21.298,22.224,1020.992,3.858273
EGLC,20170316,13,15,9,67.33,265,21.298,53.708,1020.484,3.858273
EGLC,20170316,14,15,9,67.33,255,20.372,20.372,1019.468,3.858273
EGLC,20170316,15,15,9,67.33,265,21.298,22.224,1018.96,3.087861
EGLC,20170316,16,14,8.5,69.47,260,25.002,25.928,1017.944,3.087861
EGLC,20170316,17,13,8,71.64,255,25.002,44.448,1017.944,3.858273
EGLC,20170316,18,12,7.5,73.97,275,25.002,27.78,1018.96,3.858273
EGLC,20170316,19,11.5,6,68.98,285,24.076,27.78,1018.96,3.858273
EGLC,20170316,20,11,6,71.26,255,16.668,35.188,1018.96,3.858273
EGLC,20170316,21,10.5,6,73.72,255,15.742,16.668,1018.96,3.858273
EGLC,20170316,22,10,6,76.18,250,14.816,16.668,1018.96,3.858273
EGLC,20170316,23,10.5,6,73.72,270,13.89,14.816,1018.96,3.858273
EGLC,20170317,0,10,6,76.18,285,20.372,25.928,1018.96,3.473067
EGLC,20170317,1,9.5,5,73.54,300,15.742,16.668,1019.976,3.858273
EGLC,20170317,2,9,4,70.88,300,12.964,12.964,1018.96,3.858273
EGLC,20170317,3,8.5,4,73.36,295,14.816,16.668,1018.96,3.858273
EGLC,20170317,4,8,3,70.68,290,13.89,14.816,1019.468,3.858273
EGLC,20170317,5,7.5,2.5,70.75,280,14.816,16.668,1019.976,3.858273
EGLC,20170317,6,8,1,61.27,275,19.446,20.372,1019.976,3.858273
EGLC,20170317,7,8,2,65.83,255,18.52,20.372,1019.976,3.858273
EGLC,20170317,8,8,1.5,63.55,265,25.002,29.632,1019.976,3.858273
EGLC,20170317,9,9,2,61.52,270,25.002,25.928,1019.976,3.858273
EGLC,20170317,10,10,1,53.54,255,26.854,27.78,1019.976,3.858273
EGLC,20170317,11,10,1.5,55.53,255,30.558,31.484,1018.96,3.858273
EGLC,20170317,12,11,2,53.81,250,29.632,31.484,1018.96,3.858273
EGLC,20170317,13,11,2.5,55.79,250,27.78,27.78,1017.436,3.858273
EGLC,20170317,14,11,3,57.77,245,32.41,33.336,1016.421,3.858273
EGLC,20170317,15,12,3,54.07,245,33.336,50.004,1015.405,3.858273
EGLC,20170317,16,11.5,3,55.92,245,35.188,38.892,1014.389,3.858273
EGLC,20170317,17,11,4,61.99,245,34.262,53.708,1013.373,3.858273
EGLC,20170317,18,11,4.5,64.23,240,32.41,53.708,1012.357,3.858273
EGLC,20170317,19,11,5,66.48,240,33.336,53.708,1011.341,3.858273
EGLC,20170317,20,11,5,66.48,240,41.67,62.968,1010.156,3.858273
EGLC,20170317,21,11,6,71.26,245,40.744,68.524,1009.14,3.858273
EGLC,20170317,22,11,6,71.26,250,39.818,59.264,1008.124,3.858273
EGLC,20170317,23,11,7,76.34,250,39.818,59.264,1008.124,3.858273
EGLC,20170318,0,11,8,81.74,250,37.04,37.04,1007.108,3.858273
EGLC,20170318,1,12,8.5,79.19,255,36.114,37.04,1008.124,3.858273
EGLC,20170318,2,11,10,93.55,250,29.632,31.484,1007.108,1.310943
EGLC,20170318,3,11,10,93.55,250,28.706,29.632,1007.108,1.310943
EGLC,20170318,4,12,10,87.56,255,29.632,51.856,1008.124,1.758279
EGLC,20170318,5,12,10,87.56,250,30.558,31.484,1008.124,2.317449
EGLC,20170318,6,11,10,93.55,250,27.78,27.78,1009.14,1.388605
EGLC,20170318,7,11.5,10,90.56,250,31.484,31.484,1009.14,2.873512
EGLC,20170318,8,12.5,10.5,87.61,255,31.484,31.484,1010.156,3.858273
EGLC,20170318,9,13.5,10.5,82.06,250,35.188,35.188,1010.156,3.858273
EGLC,20170318,10,14.5,10.5,77.06,265,30.558,31.484,1010.156,3.858273
EGLC,20170318,11,15.5,10,69.78,260,32.41,33.336,1010.156,3.858273
EGLC,20170318,12,15.5,10,69.78,250,36.114,38.892,1010.156,3.858273
EGLC,20170318,13,15,10,72.01,260,29.632,33.336,1010.494,3.858273
EGLC,20170318,14,15,10,72.01,260,30.558,48.152,1010.156,3.858273
EGLC,20170318,15,15,10,72.01,255,35.188,37.04,1010.156,3.858273
EGLC,20170318,16,14.5,10,74.41,265,31.484,33.336,1010.156,3.858273
EGLC,20170318,17,14.5,10,74.41,260,26.854,44.448,1010.156,3.858273
EGLC,20170318,18,14,10,76.82,255,25.002,46.3,1010.494,3.858273
EGLC,20170318,19,14,10,76.82,260,27.78,29.632,1011.341,3.858273
EGLC,20170318,20,13,10,81.99,255,33.336,35.188,1011.849,3.858273
EGLC,20170318,21,13,10,81.99,250,30.558,50.004,1011.341,3.858273
EGLC,20170318,22,13,10,81.99,250,28.706,31.484,1010.833,3.858273
EGLC,20170318,23,13,10,81.99,250,31.484,31.484,1010.833,3.858273
EGLC,20170319,0,13,10,81.99,250,28.706,29.632,1010.494,3.858273
EGLC,20170319,1,13,10,81.99,245,27.78,46.3,1010.156,3.858273
EGLC,20170319,2,13,10,81.99,250,30.558,31.484,1010.156,3.858273
EGLC,20170319,3,13,10,81.99,245,31.484,31.484,1009.648,3.858273
EGLC,20170319,4,13,10,81.99,245,29.632,46.3,1009.14,3.858273
EGLC,20170319,5,13,10,81.99,245,29.632,31.484,1009.14,3.858273
EGLC,20170319,6,13,9.5,79.32,245,31.484,31.484,1008.124,3.858273
EGLC,20170319,7,13,8.5,74.15,250,39.818,42.596,1009.14,3.858273
EGLC,20170319,8,13,8,71.64,255,34.262,37.04,1008.632,3.858273
EGLC,20170319,9,13.5,8,69.38,255,37.04,38.892,1009.14,3.858273
EGLC,20170319,10,14,8,67.12,250,33.336,33.336,1008.632,3.858273
EGLC,20170319,11,14,8,67.12,255,38.892,59.264,1008.124,3.858273
EGLC,20170319,12,14,8.5,69.47,255,29.632,55.56,1008.124,3.858273
EGLC,20170319,13,15,7.5,60.84,255,37.04,64.82,1008.124,3.858273
EGLC,20170319,14,16,7.5,57.06,260,38.892,62.968,1007.108,3.858273
EGLC,20170319,15,15,7.5,60.84,250,37.04,59.264,1007.108,3.858273
EGLC,20170319,16,15,8,62.92,255,37.04,59.264,1007.108,3.858273
EGLC,20170319,17,15,8,62.92,250,34.262,35.188,1007.616,3.858273
EGLC,20170319,18,14,9,71.83,245,28.706,29.632,1008.124,3.858273
EGLC,20170319,19,14,9,71.83,245,29.632,31.484,1008.124,3.858273
EGLC,20170319,20,13.5,9,74.25,245,28.706,48.152,1008.124,3.858273
EGLC,20170319,21,13,9,76.66,240,24.076,24.076,1008.124,3.858273
EGLC,20170319,22,13,9.5,79.32,235,23.15,24.076,1008.124,3.858273
EGLC,20170319,23,13,9,76.66,240,22.224,24.076,1008.124,3.858273
EGLC,20170320,0,13,9,76.66,240,24.076,25.928,1007.108,3.858273
EGLC,20170320,1,12.5,10,84.78,235,24.076,24.076,1007.108,3.858273
EGLC,20170320,2,12,10,87.56,230,19.446,20.372,1006.092,3.858273
EGLC,20170320,3,11.5,10,90.56,230,20.372,20.372,1006.092,2.680909
EGLC,20170320,4,12,10,87.56,230,22.224,25.928,1005.076,3.473067
EGLC,20170320,5,12,10,87.56,230,25.928,25.928,1005.076,3.858273
EGLC,20170320,6,12,10,87.56,230,26.854,27.78,1004.568,3.858273
EGLC,20170320,7,12,10,87.56,230,24.076,24.076,1004.06,3.087861
EGLC,20170320,8,12.5,10,84.78,225,21.298,22.224,1003.552,3.280464
EGLC,20170320,9,13,10,81.99,230,27.78,51.856,1003.044,3.858273
EGLC,20170320,10,13,10,81.99,225,28.706,59.264,1003.044,3.858273
EGLC,20170320,11,13,9.5,79.32,230,41.67,62.968,1002.536,3.858273
EGLC,20170320,12,14,8.5,69.47,230,41.67,68.524,1002.028,3.858273
EGLC,20170320,13,13,8,71.64,230,43.522,83.34,1002.028,3.858273
EGLC,20170320,14,12,9,81.87,230,34.262,59.264,1002.028,2.680909
EGLC,20170320,15,12,9.5,84.72,245,30.558,53.708,1002.028,3.66567
EGLC,20170320,16,12,8,76.5,245,27.78,29.632,1002.536,3.858273
EGLC,20170320,17,11.5,7,73.9,245,27.78,27.78,1003.044,3.858273
EGLC,20170320,18,11,6.5,73.8,265,25.928,27.78,1003.552,3.858273
EGLC,20170320,19,10.5,6,73.72,245,24.076,24.076,1004.06,3.858273
EGLC,20170320,20,10,5,71.07,250,27.78,29.632,1004.568,3.858273
EGLC,20170320,21,9,4.5,73.44,250,26.854,27.78,1005.076,3.858273
EGLC,20170320,22,9,4,70.88,250,21.298,24.076,1005.076,3.858273
EGLC,20170320,23,8,5,81.34,245,17.594,18.52,1006.092,3.858273
EGLC,20170321,0,8,5,81.34,250,23.15,24.076,1006.092,3.858273
EGLC,20170321,1,8,4.5,78.59,250,22.224,22.224,1006.092,3.858273
EGLC,20170321,2,8,4,75.84,250,26.854,27.78,1006.092,3.858273
EGLC,20170321,3,7.5,3,73.18,250,28.706,31.484,1006.6,3.858273
EGLC,20170321,4,7,2,70.48,255,26.854,27.78,1007.108,3.858273
EGLC,20170321,5,6.5,1,67.94,255,29.632,33.336,1007.616,3.858273
EGLC,20170321,6,6,1,70.28,250,23.15,24.076,1008.632,3.858273
EGLC,20170321,7,6.5,0.5,65.66,260,23.15,42.596,1009.14,3.858273
EGLC,20170321,8,7.5,-0.5,57.02,255,26.854,27.78,1010.156,3.858273
EGLC,20170321,9,8.5,-1,51.27,265,34.262,51.856,1010.156,3.858273
EGLC,20170321,10,10,-1,46.31,255,29.632,48.152,1010.156,3.858273
EGLC,20170321,11,10.5,-1,44.81,245,30.558,55.56,1010.156,3.858273
EGLC,20170321,12,11,-2,40.25,250,32.41,50.004,1010.156,3.858273
EGLC,20170321,13,11,-1.5,41.78,255,26.854,27.78,1010.156,3.858273
EGLC,20170321,14,12,-2.5,36.33,245,26.854,27.78,1009.14,3.858273
EGLC,20170321,15,11.5,-2.5,37.61,245,25.002,27.78,1009.14,3.858273
EGLC,20170321,16,11,-1.5,41.78,235,23.15,24.076,1009.14,3.858273
EGLC,20170321,17,10.5,0.5,50.42,225,24.076,24.076,1009.14,3.858273
EGLC,20170321,18,9.5,1,55.4,220,19.446,42.596,1010.156,3.858273
EGLC,20170321,19,9,1,57.26,210,19.446,38.892,1010.156,3.858273
EGLC,20170321,20,8.5,2,63.67,200,18.52,40.744,1010.156,3.858273
EGLC,20170321,21,8,3,70.68,180,14.816,16.668,1009.648,3.858273
EGLC,20170321,22,7,2,70.48,175,13.89,14.816,1009.14,3.858273
EGLC,20170321,23,7,2,70.48,170,15.742,16.668,1008.632,3.858273
EGLC,20170322,0,7,2,70.48,155,16.668,16.668,1008.124,3.858273
EGLC,20170322,1,7,2,70.48,145,18.52,20.372,1007.616,3.858273
EGLC,20170322,2,6.5,2,72.99,130,17.594,20.372,1006.6,3.858273
EGLC,20170322,3,7,2,70.48,120,16.668,16.668,1006.092,3.858273
EGLC,20170322,4,7,2.5,73.08,130,18.52,18.52,1005.584,3.858273
EGLC,20170322,5,7,2,70.48,130,22.224,22.224,1005.076,3.858273
EGLC,20170322,6,7,2,70.48,125,21.298,22.224,1005.076,3.858273
EGLC,20170322,7,7.5,3,73.18,125,23.15,25.928,1005.076,3.858273
EGLC,20170322,8,9,3,66.05,145,28.706,46.3,1004.06,3.858273
EGLC,20170322,9,9,4,70.88,155,31.484,51.856,1005.076,3.858273
EGLC,20170322,10,8,5,81.34,150,31.484,50.004,1005.076,3.858273
EGLC,20170322,11,8,5,81.34,150,25.002,25.928,1005.076,3.858273
EGLC,20170322,12,8,5,81.34,155,25.002,46.3,1006.092,3.858273
EGLC,20170322,13,9,5.5,78.74,165,20.372,22.224,1006.092,3.858273
EGLC,20170322,14,10,5,71.07,190,19.446,20.372,1006.092,3.858273
EGLC,20170322,15,10,5,71.07,180,17.594,18.52,1006.6,3.858273
EGLC,20170322,16,9.5,5.5,76.09,140,17.594,18.52,1007.108,3.858273
EGLC,20170322,17,9,5.5,78.74,135,16.668,16.668,1008.124,3.858273
EGLC,20170322,18,8,5,81.34,130,16.668,16.668,1008.632,3.858273
EGLC,20170322,19,8,5,81.34,130,12.038,12.964,1009.648,3.858273
EGLC,20170322,20,7,5,87.09,110,10.186,12.964,1010.156,3.858273
EGLC,20170322,21,7,5,87.09,80,7.408,9.26,1010.494,3.858273
EGLC,20170322,22,7,5,87.09,100,11.112,11.112,1010.833,3.473067
EGLC,20170322,23,7,6,93.35,75,10.186,11.112,1010.833,3.858273
EGLC,20170323,0,7,6,93.35,60,6.482,7.408,1010.833,2.702655
EGLC,20170323,1,7,6,93.35,20,6.482,7.408,1010.833,2.702655
EGLC,20170323,2,8,6,87.19,75,17.594,22.224,1010.833,3.858273
EGLC,20170323,3,8,6,87.19,70,20.372,20.372,1010.833,3.66567
EGLC,20170323,4,8,6.5,90.3,60,17.594,22.224,1011.849,2.895258
EGLC,20170323,5,8,6,87.19,45,16.668,20.372,1011.341,2.510052
EGLC,20170323,6,8,6,87.19,55,17.594,18.52,1012.357,2.702655
EGLC,20170323,7,8,6,87.19,70,21.298,22.224,1013.373,2.702655
EGLC,20170323,8,9,6,81.47,70,21.298,22.224,1014.389,3.087861
EGLC,20170323,9,9.5,6,78.83,60,24.076,24.076,1014.897,3.473067
EGLC,20170323,10,10.5,5.5,71.33,65,28.706,33.336,1014.897,3.858273
EGLC,20170323,11,11,5,66.48,70,37.04,40.744,1015.405,3.858273
EGLC,20170323,12,11,4.5,64.23,80,41.67,59.264,1015.913,3.858273
EGLC,20170323,13,11,5,66.48,70,38.892,38.892,1015.913,3.858273
EGLC,20170323,14,11,4,61.99,65,39.818,40.744,1015.913,3.858273
EGLC,20170323,15,11,3,57.77,70,43.522,64.82,1015.913,3.858273
EGLC,20170323,16,11,3.5,59.88,70,40.744,61.116,1016.928,3.858273
EGLC,20170323,17,10.5,4,64.13,55,33.336,37.04,1017.436,3.858273
EGLC,20170323,18,10,4,66.27,50,23.15,25.928,1018.452,3.858273
EGLC,20170323,19,9,5,76.01,45,19.446,20.372,1018.96,3.858273
EGLC,20170323,20,8.5,5,78.68,40,17.594,18.52,1019.976,3.858273
EGLC,20170323,21,8,5,81.34,40,18.52,18.52,1021.5,3.66567
EGLC,20170323,22,7.5,5,84.22,40,19.446,20.372,1022.008,3.087861
EGLC,20170323,23,7,5,87.09,40,21.298,22.224,1022.516,3.087861
EGLC,20170324,0,7,5,87.09,40,18.52,20.372,1023.024,2.895258
EGLC,20170324,1,7,5,87.09,35,15.742,16.668,1023.532,2.702655
EGLC,20170324,2,7.5,5.5,87.14,45,13.89,14.816,1024.04,2.702655
EGLC,20170324,3,8,6,87.19,50,17.594,20.372,1023.532,2.317449
EGLC,20170324,4,8,6,87.19,50,16.668,16.668,1024.548,2.317449
EGLC,20170324,5,8,5.5,84.27,60,21.298,22.224,1025.564,2.124846
EGLC,20170324,6,8,6,87.19,60,25.002,44.448,1026.072,1.932243
EGLC,20170324,7,8.5,6,84.33,65,25.002,25.928,1027.088,1.932243
EGLC,20170324,8,9,6,81.47,70,28.706,31.484,1028.104,1.932243
EGLC,20170324,9,9,6,81.47,70,30.558,31.484,1028.611,1.932243
EGLC,20170324,10,9,6,81.47,80,31.484,33.336,1029.119,1.932243
EGLC,20170324,11,9,6,81.47,75,27.78,31.484,1029.627,2.317449
EGLC,20170324,12,10,6,76.18,70,24.076,27.78,1030.135,2.702655
EGLC,20170324,13,11,6,71.44,80,26.854,27.78,1029.627,3.280464
EGLC,20170324,14,12,6.5,69.08,80,24.076,24.076,1029.119,3.66567
EGLC,20170324,15,13,5,58.27,60,26.854,29.632,1029.627,3.858273
EGLC,20170324,16,12.5,6,64.58,85,26.854,42.596,1029.119,3.858273
EGLC,20170324,17,11,5.5,68.87,90,27.78,29.632,1030.135,3.858273
EGLC,20170324,18,9.5,5.5,76.09,75,24.076,25.928,1031.151,3.858273
EGLC,20170324,19,9,4,70.88,55,18.52,20.372,1031.49,3.858273
EGLC,20170324,20,8.5,4,73.36,45,15.742,16.668,1031.829,3.858273
EGLC,20170324,21,8,4,75.84,50,15.742,16.668,1031.829,3.858273
EGLC,20170324,22,7.5,4,78.52,50,12.038,12.964,1031.829,3.858273
EGLC,20170324,23,7,4,81.2,40,12.038,12.964,1031.829,3.858273
EGLC,20170325,0,7,4,81.2,50,12.038,12.964,1031.829,3.858273
EGLC,20170325,1,7,4,81.2,55,11.112,12.964,1031.829,3.858273
EGLC,20170325,2,6,4,86.99,40,11.112,11.112,1031.151,3.858273
EGLC,20170325,3,6,3.5,84.03,35,13.89,14.816,1031.151,3.858273
EGLC,20170325,4,6,3.5,84.03,40,10.186,11.112,1031.151,3.858273
EGLC,20170325,5,5,3,86.89,25,10.186,11.112,1031.151,3.858273
EGLC,20170325,6,5,3,86.89,20,9.26,9.26,1031.151,3.858273
EGLC,20170325,7,6.5,3.5,81.13,30,9.26,11.112,1031.151,3.858273
EGLC,20170325,8,8.5,4,73.36,45,20.372,24.076,1031.151,3.858273
EGLC,20170325,9,11,3.5,59.88,50,25.928,27.78,1031.151,3.858273
EGLC,20170325,10,12.5,2,48.76,60,37.966,57.412,1030.135,3.858273
EGLC,20170325,11,13,0,40.94,60,36.114,59.264,1029.627,3.858273
EGLC,20170325,12,13.5,-2.5,32.98,65,42.596,62.968,1029.119,3.858273
EGLC,20170325,13,14,-3,30.69,55,36.114,57.412,1028.104,3.858273
EGLC,20170325,14,14,-4,28.55,70,37.04,38.892,1027.596,3.858273
EGLC,20170325,15,14,-5,26.42,65,35.188,37.04,1027.088,3.858273
EGLC,20170325,16,13.5,-5,27.31,70,28.706,29.632,1026.072,3.858273
EGLC,20170325,17,12.5,-6,27.02,70,25.928,25.928,1026.072,3.858273
EGLC,20170325,18,11.5,-5.5,29.96,50,21.298,22.224,1026.072,3.858273
EGLC,20170325,19,10.5,-6,30.84,50,22.224,22.224,1026.072,3.858273
EGLC,20170325,20,9.5,-5,35.59,55,18.52,22.224,1026.072,3.858273
EGLC,20170325,21,9,-4,39.66,65,18.52,18.52,1026.072,3.858273
EGLC,20170325,22,8,-3.5,44.08,65,16.668,18.52,1026.072,3.858273
EGLC,20170325,23,8,-3,45.73,60,12.038,12.964,1026.072,3.858273
EGLC,20170326,0,7,-1.5,54.73,70,11.112,12.964,1026.072,3.858273
EGLC,20170326,1,7,0.5,63.32,40,12.964,14.816,1025.056,3.858273
EGLC,20170326,2,6,1.5,72.89,55,11.112,12.964,1024.548,3.858273
EGLC,20170326,3,6.5,2.5,75.59,65,10.186,11.112,1024.04,3.858273
EGLC,20170326,4,7,4,81.2,50,13.89,14.816,1024.04,3.858273
EGLC,20170326,5,7,4,81.2,50,10.186,11.112,1024.04,3.858273
EGLC,20170326,6,7,5,87.09,55,12.038,12.964,1024.548,3.858273
EGLC,20170326,7,8.5,6,84.33,70,21.298,24.076,1025.056,3.858273
EGLC,20170326,8,9.5,6,78.83,75,25.002,27.78,1025.056,3.858273
EGLC,20170326,9,11.5,6,68.98,80,27.78,27.78,1025.056,3.858273
EGLC,20170326,10,12.5,5,60.25,80,28.706,29.632,1024.548,3.858273
EGLC,20170326,11,13,6,62.46,75,31.484,33.336,1024.04,3.858273
EGLC,20170326,12,14,5.5,56.56,80,33.336,35.188,1024.04,3.858273
EGLC,20170326,13,14,5,54.6,75,36.114,37.04,1024.04,3.858273
EGLC,20170326,14,14,5,54.6,85,32.41,35.188,1024.04,3.858273
EGLC,20170326,15,13,5.5,60.37,80,34.262,35.188,1023.532,3.858273
EGLC,20170326,16,12.5,5.5,62.34,75,27.78,31.484,1023.024,3.858273
EGLC,20170326,17,11.5,4,60.01,85,27.78,29.632,1023.024,3.858273
EGLC,20170326,18,10.5,5.5,71.33,75,26.854,27.78,1023.532,3.858273
EGLC,20170326,19,10,5,71.07,75,22.224,24.076,1024.04,3.858273
EGLC,20170326,20,9,4.5,73.44,75,27.78,29.632,1024.04,3.858273
EGLC,20170326,21,8.5,4,73.36,80,21.298,25.928,1024.548,3.858273
EGLC,20170326,22,8,5,81.34,75,16.668,18.52,1025.056,3.858273
EGLC,20170326,23,8,5,81.34,70,12.964,14.816,1024.04,3.858273
EGLC,20170327,0,7.5,5.5,87.14,70,7.408,11.112,1024.04,3.280464
EGLC,20170327,1,7,5,87.09,30,7.408,9.26,1023.532,2.702655
EGLC,20170327,2,7,6,93.35,50,12.964,12.964,1023.024,1.410351
EGLC,20170327,3,7,6,93.35,55,12.964,12.964,1023.024,1.217748
EGLC,20170327,4,7,6,93.35,55,12.038,12.964,1023.024,1.273665
EGLC,20170327,5,8,6,87.19,60,14.816,14.816,1023.024,1.217748
EGLC,20170327,6,8,6,87.19,55,13.89,14.816,1023.024,1.217748
EGLC,20170327,7,8,6,87.19,40,12.038,12.964,1023.024,1.388605
EGLC,20170327,8,8,6,87.19,50,14.816,14.816,1023.024,1.795557
EGLC,20170327,9,9.5,6.5,81.54,65,12.964,12.964,1023.024,2.124846
EGLC,20170327,10,11,6,71.26,85,19.446,22.224,1023.024,2.317449
EGLC,20170327,11,12,6.5,69.08,90,21.298,22.224,1022.516,2.317449
EGLC,20170327,12,13.5,6.5,62.58,95,20.372,22.224,1022.008,2.895258
EGLC,20170327,13,14,7.5,64.91,90,17.594,18.52,1020.992,2.702655
EGLC,20170327,14,14,8,67.12,115,17.594,18.52,1020.484,2.510052
EGLC,20170327,15,14,8,67.12,105,16.668,18.52,1019.976,2.702655
EGLC,20170327,16,14,8,67.12,110,20.372,20.372,1019.976,2.702655
EGLC,20170327,17,12,7,71.45,105,19.446,22.224,1019.976,2.317449
EGLC,20170327,18,10.5,7,78.97,110,16.668,16.668,1020.484,1.873219
EGLC,20170327,19,9,7,87.28,90,15.742,16.668,1020.992,1.217748
EGLC,20170327,20,8,7,93.4,95,17.594,18.52,1020.992,0.751773
EGLC,20170327,21,7.5,6.5,93.38,95,14.816,14.816,1020.992,0.55917
EGLC,20170327,22,7,6,93.35,100,18.52,20.372,1020.992,0.503253
EGLC,20170327,23,7,6,93.35,95,18.52,18.52,1020.992,0.503253
EGLC,20170328,0,7,6,93.35,80,18.52,18.52,1020.484,0.25784
EGLC,20170328,1,6.5,6,96.67,80,15.742,16.668,1019.976,0.242307
EGLC,20170328,2,6,6,100,105,13.89,14.816,1019.976,0.211242
EGLC,20170328,3,6,6,100,95,12.964,12.964,1019.468,0.223668
EGLC,20170328,4,6.5,6,96.67,95,13.89,14.816,1018.96,0.118047
EGLC,20170328,5,7,6.5,96.67,90,12.038,12.964,1018.96,0.108728
EGLC,20170328,6,7,7,100,80,12.964,12.964,1018.96,0.260946
EGLC,20170328,7,7,7,100,90,12.038,12.964,1018.96,0.636832
EGLC,20170328,8,8.5,7,90.34,85,12.038,12.964,1018.96,1.099701
EGLC,20170328,9,11,7.5,79.06,70,5.556,7.408,1019.976,1.661977
EGLC,20170328,10,14.5,8,65.33,220,8.334,12.964,1019.976,3.087861
EGLC,20170328,11,17,8,55.37,240,12.038,35.188,1018.96,3.858273
EGLC,20170328,12,17,7.5,53.55,225,20.372,44.448,1018.96,3.858273
